user_id;age;city;state;country
207319;45.0;senatobia;mississippi;usa
207697;41.0;odessa;texas;usa
207805;21.0;markham;ontario;canada
208033;39.0;marseille;;france
208298;34.74389988072476;san andreas;california;usa
208449;53.0;east moline;illinois;usa
209651;41.0;colne;england;united kingdom
210131;20.0;maliaño;cantabria;spain
210215;37.0;new haven;connecticut;usa
210430;41.0;reston;virginia;usa
210705;19.0;tucson;arizona;usa
210906;45.0;bondi junction;new south wales;australia
210945;44.0;aldenhoven;nordrhein-westfalen;germany
210948;35.0;hamburg;hamburg;germany
211478;51.0;hamilton;waikato;new zealand
211562;35.0;pakenham;victoria;australia
212546;22.0;memphis;tennessee;usa
213322;14.0;denman;new south wales;australia
213353;71.0;orlando;florida;usa
213416;24.0;passos;minas gerais;brazil
214155;53.0;bowen;queensland;australia
216105;34.0;cowes;isle of wight;united kingdom
216133;26.0;baixa da banheira;moita;portugal
216262;60.0;sharon;massachusetts;usa
216397;37.0;frankfurt;europe;germany
216409;26.0;bloomington;indiana;usa
216520;57.0;clifton;queensland;australia
216613;17.0;sunshine;victoria;australia
216841;41.0;singapore;;singapore
217323;34.74389988072476;pleasanton;california;usa
217929;21.0;dunedin;otago;new zealand
218089;48.0;hepburn springs;victoria;australia
218197;39.0;nürnberg;bayern;germany
218290;14.0;hamilton;;new zealand
218502;27.0;manchester;hulme;united kingdom
218831;27.0;duisburg;nordrhein-westfalen;germany
218867;48.0;wardell;new south wales;australia
219132;34.74389988072476;state college;pennsylvania;usa
219332;24.0;medan;,;
219558;57.0;bendigo;victoria;australia
219652;21.0;kingston;ontario;canada
219680;56.0;sandpoint;idaho;usa
219752;40.0;clevedon;north somerset;united kingdom
219813;27.0;innsbruck;tirol;austria
219993;22.0;lisboa;;portugal
220261;25.0;mornington peninsula;victoria;australia
220490;32.0;st helens;tasmania;australia
221553;27.0;frankfurt am main;hessen;germany
222277;14.0;port macquarie;new south wales;australia
222293;41.0;whitefish bay;wisconsin;usa
222391;25.0;dortmund;nordrhein-westfalen;germany
222622;23.0;wien;wien;austria
223091;50.0;kent;washington;usa
223416;34.74389988072476;london;england;united kingdom
223950;27.0;concrete;washington;usa
224269;36.0;white hills;victoria;australia
224606;19.0;oxford;england;united kingdom
224754;27.0;parafield gardens;south australia;australia
225832;47.0;melbourne;victoria;australia
226022;46.0;crystal river;florida;usa
226422;42.0;wellington;;new zealand
226513;19.0;wuhan;hubei province;china
226925;32.0;richlands;north carolina;usa
227496;36.0;dallas;texas;usa
228248;20.0;bandung;;indonesia
228750;28.0;kelowna;british columbia;canada
228943;34.74389988072476;muscat;;oman
229501;20.0;zaragoza;zaragoza;spain
229635;22.0;oklahoma city;oklahoma;usa
229863;33.0;calvi;corse;france
230427;28.0;paderborn;nordrhein-westfalen;germany
230436;28.0;dallas;texas;usa
230514;31.0;indooroopilly;queensland;australia
230531;34.74389988072476;vienna;vienna;austria
230826;27.0;chillicothe;ohio;usa
231190;25.0;elblag;warminsko-mazurskie;poland
231461;37.0;ochsenfurt;bayern;germany
231761;54.0;wyomissing;pennsylvania;usa
232555;33.0;kingston;ontario;canada
232966;36.0;couer d`  alene;idaho;usa
233579;14.0;bayswater;victoria;australia
233703;31.0;barnsley;england;united kingdom
233714;23.0;lyon;rhône-alpes;france
233871;34.74389988072476;st. paul;minnesota;usa
234587;34.74389988072476;oslo;;norway
234784;17.0;melbourne;victoria;australia
234927;34.74389988072476;santa clara;california;usa
235028;33.0;glen iris;victoria;australia
235438;34.74389988072476;sale;victoria;australia
235538;53.0;iasi;romania/europe;romania
236133;34.74389988072476;saluda;south carolina;usa
236296;34.74389988072476;burradoo;new south wales;australia
236583;32.0;peoria;arizona;usa
236918;43.0;fort wayne;indiana;usa
237399;34.74389988072476;groningen;groningen;netherlands
237767;46.0;buderim;queensland;australia
237838;13.0;farmington hills;michigan;usa
237842;19.0;palakkad;kerala;india
238508;46.0;santaana;california;usa
239015;22.0;leesport;pennsylvania;usa
239431;34.74389988072476;sydney;new south wales;australia
239567;27.0;giessen;hessen;germany
239661;21.0;sydney;new south wales;australia
240054;34.74389988072476;nottingham;england;united kingdom
240062;16.0;sydney;new south wales;australia
240510;20.0;canberra;australian capital territory;australia
240930;61.0;madison;ohio;usa
241430;49.0;nashville;tennessee;usa
241545;34.74389988072476;coffeyville;kansas;usa
241889;25.0;marburg;hessen;germany
241992;34.74389988072476;bonn;nordrhein-westfalen;germany
242273;23.0;denver;colorado;usa
242349;23.0;derbyshire;england;united kingdom
242961;62.0;darrington;washington;usa
242982;16.0;victoria;british columbia;canada
243522;37.0;richfield;minnesota;usa
243878;15.0;perth;western australia;australia
244470;29.0;albury;new south wales;australia
244602;34.74389988072476;chesterfield;england;united kingdom
244871;34.74389988072476;new york;new york;usa
244886;16.0;whitefish bay;wisconsin;usa
244894;19.0;casper;wyoming;usa
244923;47.0;swindon;wiltshire;united kingdom
245504;19.0;tychy;silesia;poland
245618;29.0;benedita;oeste;portugal
245816;34.74389988072476;castlegar;b.c;canada
246344;43.0;mountville;south carolina;usa
246691;37.0;north shore city;auckland;new zealand
247185;24.0;quezon city;;philippines
247517;34.74389988072476;torino;piemonte;italy
248178;16.0;port huron;michigan;usa
248566;34.74389988072476;cork;cork;ireland
248724;35.0;riverview;florida;usa
248784;15.0;indianapolis;indiana;usa
248787;25.0;wokingham;england;united kingdom
248975;34.0;port jefferson;new york;usa
249446;22.0;cagliari;sardegna;italy
249658;35.0;lower templestowe;victoria;australia
249997;34.74389988072476;nottingham;nottingham;united kingdom
250153;32.0;kingston;ontario;canada
250321;34.74389988072476;sydney;new south wales;australia
250739;34.74389988072476;segrate;lombardia;italy
251216;33.0;brooksville;florida;usa
251808;26.0;pickering;ontario;canada
253652;23.0;belfast;northern ireland;united kingdom
254066;34.0;bremerton;washington;usa
254534;41.0;london;ontario;canada
254589;34.74389988072476;chicopee;massachusetts;usa
255320;52.0;esk;queensland;australia
255943;41.0;stockport;cheshire;united kingdom
256839;43.0;woodward;oklahoma;usa
257069;15.0;newcastle;new south wales;australia
257878;42.0;litchfield;minnesota;usa
258675;32.0;columbia;missouri;usa
258837;32.0;parker;colorado;usa
258972;38.0;austin;texas;usa
259337;49.0;springfield;illinois;usa
259531;59.0;mountain view;california;usa
260208;34.74389988072476;raleigh;north carolina;usa
260366;34.74389988072476;honesdale;pennsylvania;usa
260646;15.0;singapore;;singapore
260929;21.0;sombor;serbia;yugoslavia
261379;19.0;matosinhos;porto;portugal
261792;38.0;barrie;ontario;canada
261881;32.0;martha;kentucky;usa
261886;34.74389988072476;köln;nordrhein-westfalen;germany
262479;24.0;gunungsitoli;nias island;north sumatera, indonesia
262715;31.0;bonn;nordrhein-westfalen;germany
262746;17.0;cumberland;rhode island;usa
262964;81.0;weston-super-mare;england;united kingdom
263214;37.0;arrowtown;otago;new zealand
263292;34.74389988072476;schöninghsdorf;niedersachsen;germany
263331;28.0;tampere;pirkanmaa;finland
263979;34.0;san  francisco;california;usa
264149;25.0;el puerto de santa maria;cadiz;spain
264191;34.74389988072476;lille;nord;france
264201;34.0;são paulo;são paulo;brazil
264314;43.0;melbourne;victoria;australia
264415;20.0;sremska kamenica;serbia;yugoslavia
264680;49.0;rosewood;california;usa
264723;58.0;sedona;arizona;usa
264903;36.0;dortmund;nordrhein-westfalen;germany
265499;41.0;south daytona;florida;usa
266091;30.0;whitehorse;yukon territory;canada
266230;28.0;oak view;california;usa
266260;39.0;blanding;utah;usa
266309;17.0;vermont south;victoria;australia
267098;35.0;newcastle upon tyne;england;united kingdom
267382;59.0;northam;western australia;australia
267559;32.0;köln;nordrhein-westfalen;germany
267727;14.0;dapto;new south wales;australia
267881;18.0;mattapoisett;massachusetts;usa
267954;34.0;clinton;montana;usa
268364;14.0;auckland;auckland;new zealand
268541;22.0;toronto;ontario;canada
268874;28.0;hangzhou;zhejiang;china
269347;42.0;khancoban;new south wales;australia
269391;31.0;frechen;nordrhein-westfalen;germany
269791;24.0;fort wayne;indiana;usa
271271;31.0;thirlmere;new south wales;australia
271532;34.74389988072476;burlington;ontario;canada
272250;23.0;deerlijk;west-vlaanderen;belgium
272316;19.0;talavera de la reina;toledo;spain
272557;26.0;axtell;kansas;usa
273224;13.0;roseville;california;usa
273906;30.0;dortmund;nordrhein-westfalen;germany
273978;16.0;burbank;california;usa
274220;28.0;halle;sachsen-anhalt;germany
275659;29.0;rijswijk;zuid-holland;netherlands
276113;21.0;"&#321;ód&#378;";"&#322;ódzkie";poland
276954;43.0;freiburg;baden-wuerttemberg;germany
277530;52.0;winnetka;california;usa
277932;34.74389988072476;attleboro;massachusetts;usa
278176;21.0;medan;su;indonesia
278514;60.0;sandusky;ohio;usa
14801;23.0;hamilton;ontario;canada
26722;34.74389988072476;wixom;michigan;usa
35945;34.74389988072476;jax;florida;usa
48965;48.0;tranent;scotland;united kingdom
51438;34.74389988072476;borden-carleton;prince edward island;canada
54326;62.0;crescent city;florida;usa
61598;34.74389988072476;jacksonville;florida;usa
89027;34.74389988072476;escondido;california;usa
108474;34.74389988072476;auckland;;new zealand
199309;31.0;lisboa;lisboa;portugal
199927;34.74389988072476;lavon;texas;usa
227287;38.0;st paul;minnesota;usa
231130;34.74389988072476;halifax;,;
232708;17.0;cincinnati;ohio;usa
233004;34.74389988072476;bend;oregon;usa
234162;34.74389988072476;calgary;alberta;canada
255189;34.74389988072476;sulz;baden-wuerttemberg;germany
267377;50.0;st. albert;alberta;canada
275195;30.0;canton;michigan;usa
2087;34.74389988072476;austin;texas;usa
8682;34.74389988072476;quetzaltenango;western highlands;guatemala
12565;34.74389988072476;ellabell;georgia;usa
16799;21.0;enterprise;alabama;usa
18583;48.0;denver;colorado;usa
23047;34.74389988072476;los angeles;california;usa
24144;34.74389988072476;elkhart;indiana;usa
29131;72.0;lehigh acres;florida;usa
36510;34.74389988072476;white springs;florida;usa
37204;34.74389988072476;harrisburg;pennsylvania;usa
39233;13.0;singapore;asia;singapore
42083;34.74389988072476;humble;texas;usa
42546;34.74389988072476;new york;new york;usa
45291;34.74389988072476;denver;colorado;usa
49294;42.0;laveno mombello (va);lombardia;italy
56715;34.74389988072476;sacramento;california;usa
73910;34.74389988072476;allston;,;
78434;23.0;morris;minnesota;usa
84150;34.74389988072476;aurora;colorado;usa
87906;32.0;durban;kwazulu-natal;south africa
94677;34.74389988072476;del rio;texas;usa
103176;49.0;morristown;new jersey;usa
105925;34.74389988072476;phoenix;arizona;usa
111083;34.74389988072476;west chester;pennsylvania;usa
112815;34.74389988072476;fresno;california;usa
112855;34.74389988072476;oakley;california;usa
114317;34.74389988072476;boston;massachusetts;usa
119205;31.0;cardiff;wales;united kingdom
120749;34.74389988072476;vancouver;british columbia;canada
121233;34.74389988072476;wilmington;north carolina;usa
121517;49.0;new orleans;louisiana;usa
130878;34.74389988072476;garland;texas;usa
150518;34.74389988072476;st.louis;missouri;usa
152015;34.74389988072476;goshen;kentucky;usa
155823;42.0;toronto;ontario;canada
159038;35.0;park ridge;illinois;usa
165627;34.74389988072476;chaimpaign;,;
176720;35.0;champaign;illinois;usa
183071;34.74389988072476;lancaster;pennsylvania;usa
185006;50.0;delhi;new york;usa
187374;34.74389988072476;altus;,;
191425;34.0;greer;south carolina;usa
191752;34.74389988072476;san diego;california;usa
194112;34.74389988072476;palatine;illinois;usa
194738;57.0;gautier;mississippi;usa
197272;65.0;pie town;new mexico;usa
201870;38.0;arnprior;ontario;canada
204149;34.74389988072476;rockaway;new jersey;usa
206067;34.74389988072476;austin;texas;usa
219250;51.0;martinez;california;usa
221036;30.0;oakland;california;usa
221900;34.74389988072476;university park;pennsylvania;usa
225042;53.0;mifflinburg;pennsylvania;usa
227633;34.74389988072476;lewisburg;pennsylvania;usa
231001;21.0;salisbury;england;united kingdom
231172;34.74389988072476;morton;illinois;usa
231518;23.0;durham;new hampshire;usa
233205;34.74389988072476;bremen;indiana;usa
234113;34.74389988072476;san diego;california;usa
234879;30.0;bellmawr;new jersey;usa
252020;51.0;marysville;washington;usa
254287;34.74389988072476;richmond;virginia;usa
259285;18.0;ionia;michigan;usa
273939;14.0;miami;florida;usa
17;34.74389988072476;chesapeake;virginia;usa
22255;34.74389988072476;koror;melekeok;palau
82939;34.74389988072476;louisville;kentucky;usa
99790;53.0;sun valley;idaho;usa
146468;56.0;lumberton;north carolina;usa
170474;79.0;saint peters;missouri;usa
172122;44.0;knotts island;north carolina;usa
236770;34.74389988072476;crystal fallls;michigan;usa
268732;34.74389988072476;charlottesville;virginia;usa
273105;34.74389988072476;monroe;michigan;usa
4794;14.0;albuquerque;new mexico;usa
15720;34.74389988072476;charlotte;north carolina;usa
15775;27.0;london;england;united kingdom
21402;30.0;bloomington;indiana;usa
29981;27.0;charlottetown;prince edward island;canada
30489;29.0;jacksonville;florida;usa
32089;17.0;elk grove;california;usa
32528;17.0;budd lake;new jersey;usa
41738;16.0;baldwin park;california;usa
53117;34.74389988072476;london;england;united kingdom
72886;34.74389988072476;st. louis;missouri;usa
72949;16.0;regina;saskatchewan;canada
73486;19.0;olmsted township;ohio;usa
75429;22.0;new york;new york;usa
76505;34.74389988072476;georgetown;,;
87216;34.74389988072476;chicago;,;
92946;34.74389988072476;manhattan beach;california;usa
94944;34.74389988072476;watsontown;pennsylvania;usa
111245;37.0;calgary;alberta;canada
117781;31.0;richmond hill;ontario;canada
126377;18.0;baton rouge;louisiana;usa
129641;16.0;durham;north carolina;usa
129790;34.74389988072476;portland;oregon;usa
137746;16.0;flint;,;
137940;17.0;orlando;florida;usa
141023;15.0;warren;michigan;usa
142253;16.0;kentfield;california;usa
144791;18.0;baton rouge;louisiana;usa
162664;34.74389988072476;saint thomas;virgin islands;usa
178953;16.0;wilmington;vermont;usa
204100;33.0;oswego;new york;usa
204494;30.0;ridgewood;new york;usa
204762;34.74389988072476;seattle;washington;usa
205412;34.74389988072476;san francisco;,;
207883;18.0;independence;missouri;usa
216861;48.0;kingston;ontario;canada
217742;34.74389988072476;manakin sabot;virginia;usa
219650;31.0;los angeles;california;usa
224093;24.0;novelty;ohio;usa
229440;34.74389988072476;burnaby;british columbia;canada
238390;20.0;knoxville;tennessee;usa
239076;34.74389988072476;southfield;michigan;usa
249174;34.74389988072476;merrimack;new hampshire;usa
253407;18.0;ottawa;ontario;canada
258952;34.74389988072476;perkasie;pennsylvania;usa
271859;18.0;muscle shoals;alabama;usa
276953;18.0;petaling jaya;selangor;malaysia
277743;34.74389988072476;dewitt;new york;usa
367;45.0;culver city;california;usa
2771;56.0;lake orion;michigan;usa
12149;34.74389988072476;copenhagen;;denmark
16791;34.74389988072476;hamilton;texas;usa
27669;55.0;dunbar;nebraska;usa
62246;29.0;weehawken;new jersey;usa
81640;50.0;london;england;united kingdom
82839;59.0;fort worth;texas;usa
85460;46.0;cayucos;california;usa
91283;58.0;walpole;new hampshire;usa
93514;34.74389988072476;milton keynes;buckinghamshire;united kingdom
119536;57.0;tuolumne;california;usa
121991;34.74389988072476;port huron;michigan;usa
125222;34.74389988072476;palo alto;california;usa
127066;46.0;toronto;ontario;canada
128541;32.0;allen;texas;usa
132686;20.0;beverly hills;california;usa
148858;46.0;granbury;texas;usa
154026;34.74389988072476;new york;new york;usa
157103;34.74389988072476;doylestown;pennsylvania;usa
167462;40.0;east greenwich;rhode island;usa
170224;46.0;redondo beach;california;usa
174807;39.0;upland;california;usa
177296;34.74389988072476;northridge;california;usa
187025;34.74389988072476;tulsa;oklahoma;usa
192762;45.0;erdenheim;pennsylvania;usa
198334;34.74389988072476;vancouver;british columbia;canada
198650;34.74389988072476;albuquerque;new mexico;usa
208463;34.74389988072476;whitehouse station;new jersey;usa
226665;56.0;remsen;new york;usa
232980;34.74389988072476;renton;washington;usa
234480;30.0;san francisco;california;usa
238962;34.74389988072476;albuquerque;new mexico;usa
242989;33.0;new haven;connecticut;usa
250724;17.0;cincinnati;ohio;usa
251253;59.0;alameda;california;usa
257900;68.0;san diego;california;usa
269280;34.74389988072476;novato;california;usa
39;34.74389988072476;cary;north carolina;usa
7904;26.0;st. augustin;nordrhein-westfalen;germany
41604;34.74389988072476;springfield;missouri;usa
164338;36.0;london;london;united kingdom
168702;52.0;southall;england;united kingdom
210367;34.74389988072476;san antonio;texas;usa
214807;23.0;foresthill;california;usa
250295;34.74389988072476;concord;california;usa
42;17.0;appleton;wisconsin;usa
63154;34.74389988072476;warwick;warwick;bermuda
67325;50.0;cocoa;florida;usa
127321;50.0;wilbraham;massachusetts;usa
132690;34.74389988072476;folsom;california;usa
